joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term1[Nm], DOB Torque Term2[Nm], current_time
0.010702,-0.0326289,0.0983192,0.0970405,73.0798,-6.53231e-05,-72.3701,6.84
0.0110954,-0.0322398,0.0983823,0.0971361,73.013,1.96638e-06,-72.6855,6.844
0.0114891,-0.0318494,0.0984453,0.0973429,72.6926,8.37446e-05,-72.8311,6.848
0.011883,-0.0314583,0.0985084,0.0975345,72.4055,0.000123142,-72.7695,6.852
0.0122771,-0.0310693,0.0985713,0.0974106,72.8375,1.88797e-05,-72.6077,6.856
0.0126715,-0.0306796,0.0986342,0.0974185,72.9697,1.36699e-05,-72.7098,6.86
0.0130662,-0.030292,0.0986971,0.0971926,73.6358,-8.27358e-05,-72.8253,6.864
0.0134611,-0.0299057,0.09876,0.0969136,74.425,-0.000157546,-73.1855,6.868
0.0138563,-0.0295208,0.0988228,0.096605,75.2836,-0.000210914,-73.7364,6.872
0.0142517,-0.029137,0.0988855,0.0963184,76.0944,-0.000231772,-74.424,6.876
0.0146474,-0.0287525,0.0989483,0.096236,76.4416,-0.000161728,-75.1664,6.88
0.0150433,-0.0283686,0.099011,0.0961134,76.8811,-0.000138863,-75.7332,6.884
0.0154394,-0.0279831,0.0990736,0.0962372,76.7596,-2.7628e-05,-76.2434,6.888
0.0158359,-0.0275978,0.0991362,0.0962676,76.8507,-3.18845e-06,-76.4728,6.892
0.0162325,-0.0272092,0.0991988,0.0966684,76.0968,0.00015848,-76.6407,6.896
0.0166295,-0.0268194,0.0992613,0.0970062,75.4843,0.000223122,-76.399,6.9
0.0170266,-0.026428,0.0993237,0.0973858,74.7746,0.000275747,-75.9925,6.904
0.017424,-0.0260321,0.0993862,0.0980958,73.309,0.000437066,-75.4512,6.908
0.0178217,-0.0256347,0.0994486,0.0986437,72.2087,0.00046192,-74.4991,6.912
0.0182196,-0.0252364,0.0995109,0.0990633,71.398,0.000424396,-73.4811,6.916
0.0186178,-0.0248322,0.0995732,0.099949,69.5215,0.000589926,-72.5553,6.92
0.0190162,-0.0244279,0.0996355,0.100441,68.5377,0.000524487,-71.2069,6.924
0.0194149,-0.0240227,0.0996977,0.10083,67.7872,0.000446736,-70.0206,6.928
0.0198138,-0.0236157,0.0997599,0.101237,66.9906,0.000411243,-69.028,6.932
0.020213,-0.0232094,0.0998221,0.101387,66.7803,0.000288356,-68.1225,6.936
0.0206124,-0.0228007,0.0998842,0.101739,66.1082,0.000300915,-67.526,6.94
0.021012,-0.0223975,0.0999462,0.10132,67.1924,-2.41413e-07,-66.8958,6.944
0.0214119,-0.0219915,0.100008,0.101395,67.1543,2.96532e-05,-67.0277,6.948
0.0218121,-0.0215877,0.10007,0.101206,67.7172,-5.90749e-05,-67.084,6.952
0.0222125,-0.0211834,0.100132,0.101139,68.0023,-5.94414e-05,-67.3654,6.956
0.0226132,-0.0207789,0.100194,0.101141,68.1331,-3.24635e-05,-67.6485,6.96
0.0230141,-0.0203691,0.100256,0.101717,66.9518,0.000212519,-67.8639,6.964
0.0234152,-0.0199639,0.100318,0.101539,67.4904,4.66076e-05,-67.4585,6.968
0.0238166,-0.0195679,0.100379,0.100403,70.2142,-0.000428245,-67.4727,6.972
0.0242182,-0.0191658,0.100441,0.100463,70.2173,-0.00021392,-68.6912,6.976
0.0246201,-0.018765,0.100503,0.100343,70.6315,-0.000166913,-69.3694,6.98
0.0250223,-0.0183642,0.100565,0.100276,70.9249,-0.000119434,-69.9304,6.984
0.0254247,-0.0179655,0.100626,0.100008,71.6768,-0.000173286,-70.3724,6.988
0.0258273,-0.0175648,0.100688,0.10009,71.634,-6.35798e-05,-70.9521,6.992
0.0262302,-0.017163,0.100749,0.100251,71.4111,2.88877e-05,-71.2552,6.996
0.0266333,-0.0167594,0.100811,0.100532,70.9123,0.000128469,-71.3245,7
0.0270366,-0.0163562,0.100872,0.10065,70.7848,0.000118477,-71.1413,7.004
0.0274402,-0.0159524,0.100933,0.100792,70.6011,0.00012269,-70.9829,7.008
0.0278441,-0.0155492,0.100995,0.100794,70.7361,6.90559e-05,-70.8132,7.012
0.0282482,-0.0151491,0.101056,0.10045,71.6621,-9.92846e-05,-70.7789,7.016
0.0286526,-0.0147459,0.101117,0.100604,71.4531,6.51633e-06,-71.1714,7.02
0.0290571,-0.0143441,0.101179,0.100536,71.7503,-2.35145e-05,-71.2966,7.024
0.029462,-0.0139402,0.10124,0.100729,71.4538,6.3959e-05,-71.4983,7.028
0.0298671,-0.0135363,0.101301,0.100836,71.3517,7.83231e-05,-71.4785,7.032
0.0302724,-0.01313,0.101362,0.101164,70.7446,0.000174732,-71.4221,7.036
0.030678,-0.0127234,0.101423,0.101385,70.3808,0.000185323,-71.121,7.04
0.0310838,-0.012314,0.101484,0.101815,69.539,0.000274781,-70.792,7.044
0.0314898,-0.0119032,0.101545,0.102207,68.7802,0.000309512,-70.2351,7.048
0.0318961,-0.0114903,0.101606,0.102655,67.8914,0.000351191,-69.5885,7.052
0.0323027,-0.0110751,0.101667,0.103173,66.8414,0.000402131,-68.8342,7.056
0.0327095,-0.0106587,0.101727,0.103576,66.0506,0.000384468,-67.9485,7.06
0.0331165,-0.0102424,0.101788,0.103799,65.666,0.000303073,-67.105,7.064
0.0335238,-0.00982853,0.101849,0.103655,66.1203,0.000110637,-66.4654,7.068
0.0339313,-0.00941463,0.10191,0.103575,66.4295,2.93894e-05,-66.3121,7.072
0.034339,-0.0089997,0.10197,0.103645,66.3953,4.45563e-05,-66.3642,7.076
0.034747,-0.00858753,0.102031,0.103378,67.1332,-8.23604e-05,-66.378,7.08
0.0351553,-0.00817605,0.102092,0.103152,67.7768,-0.000135963,-66.7137,7.084
0.0355638,-0.00776422,0.102152,0.103065,68.1057,-0.0001103,-67.1862,7.088
0.0359725,-0.00735274,0.102212,0.102978,68.4349,-9.59415e-05,-67.5948,7.092
0.0363815,-0.00694057,0.102273,0.103007,68.5018,-4.18593e-05,-67.9682,7.096
0.0367907,-0.00652702,0.102333,0.103176,68.2475,4.44995e-05,-68.2053,7.1
0.0372001,-0.00611243,0.102394,0.103386,67.9014,0.000108412,-68.2241,7.104
0.0376098,-0.00569646,0.102454,0.103656,67.4162,0.000168122,-68.0807,7.108
0.0380198,-0.00528152,0.102514,0.10369,67.4659,0.000107293,-67.7854,7.112
0.03843,-0.00486624,0.102574,0.103748,67.4634,8.26743e-05,-67.6434,7.116
0.0388404,-0.00445062,0.102635,0.103818,67.4316,7.40949e-05,-67.5634,7.12
0.039251,-0.00403741,0.102695,0.103589,68.0843,-5.06361e-05,-67.5048,7.124
0.0396619,-0.00362627,0.102755,0.103231,69.0315,-0.000171229,-67.7624,7.128
0.0400731,-0.00321479,0.102815,0.103071,69.5307,-0.000159276,-68.3264,7.132
0.0404845,-0.00280504,0.102875,0.102789,70.3066,-0.000200873,-68.8617,7.136
0.0408961,-0.00239978,0.102935,0.102134,71.9382,-0.000373577,-69.5039,7.14
0.0413079,-0.00199141,0.102995,0.102116,72.1216,-0.000214942,-70.5858,7.144
0.04172,-0.00158546,0.103054,0.101837,72.8998,-0.00023097,-71.2684,7.148
0.0421324,-0.0011764,0.103114,0.102027,72.6088,-5.21468e-05,-71.9934,7.152
0.0425449,-0.000767681,0.103174,0.102095,72.5976,-2.00347e-06,-72.2669,7.156
0.0429578,-0.000356892,0.103234,0.102362,72.1291,0.000105966,-72.4139,7.16
0.0433708,5.45876e-05,0.103293,0.102588,71.7556,0.000149058,-72.2873,7.164
0.0437841,0.000467795,0.103353,0.102905,71.1716,0.000209662,-72.051,7.168
0.0441976,0.000882384,0.103413,0.103235,70.5573,0.00024835,-71.6602,7.172
0.0446114,0.00129697,0.103472,0.103418,70.2755,0.000211234,-71.17,7.176
0.0450254,0.00171087,0.103532,0.103443,70.3539,0.000127354,-70.7725,7.18
0.0454397,0.0021265,0.103591,0.103649,70.0197,0.000153057,-70.5864,7.184
0.0458541,0.00254247,0.10365,0.103802,69.8057,0.000146106,-70.3346,7.188
0.0462689,0.00295913,0.10371,0.103964,69.5707,0.000145799,-70.0995,7.192
0.0466838,0.00337752,0.103769,0.104245,69.0608,0.000193653,-69.8645,7.196
0.047099,0.00379764,0.103828,0.104594,68.3972,0.000246918,-69.5073,7.2
0.0475144,0.00421672,0.103888,0.104672,68.3477,0.000168535,-69.0139,7.204
0.0479301,0.00463684,0.103947,0.104831,68.1148,0.000157101,-68.7178,7.208
0.048346,0.00505799,0.104006,0.105034,67.7793,0.000168588,-68.4498,7.212
0.0487622,0.00548191,0.104065,0.105454,66.9483,0.000261629,-68.1518,7.216
0.0491785,0.00590755,0.104124,0.10588,66.1029,0.000315413,-67.6169,7.22
0.0495952,0.00633112,0.104183,0.105886,66.2118,0.000177612,-66.944,7.224
0.050012,0.00675539,0.104242,0.105966,66.1519,0.000130696,-66.6186,7.228
0.0504291,0.00718241,0.104301,0.106317,65.4722,0.000213196,-66.4112,7.232
0.0508464,0.0076015,0.10436,0.10563,67.1616,-0.000156494,-65.9938,7.236
0.051264,0.00802576,0.104419,0.105823,66.8447,-9.43997e-06,-66.5129,7.24
0.0516818,0.00844864,0.104477,0.105778,67.0736,-2.35865e-05,-66.6603,7.244
0.0520998,0.00886945,0.104536,0.105522,67.7822,-0.000115391,-66.844,7.248
0.052518,0.00929406,0.104595,0.105802,67.2698,4.79128e-05,-67.261,7.252
0.0529365,0.00971936,0.104653,0.106034,66.8647,0.00011955,-67.2649,7.256
0.0533553,0.010146,0.104712,0.106317,66.3438,0.000179444,-67.0871,7.26
0.0537742,0.0105713,0.10477,0.106321,66.4583,0.000101086,-66.7567,7.264
0.0541934,0.0109977,0.104829,0.106438,66.3139,0.000102982,-66.6241,7.268
0.0546129,0.0114233,0.104887,0.106426,66.4629,5.25262e-05,-66.4862,7.272
0.0550325,0.0118479,0.104946,0.106304,66.8631,-1.94709e-05,-66.4758,7.276
0.0554524,0.0122705,0.105004,0.106006,67.6665,-0.000129944,-66.6479,7.28
0.0558726,0.0126909,0.105062,0.10561,68.6956,-0.00023047,-67.1007,7.284
0.0562929,0.0131093,0.105121,0.10516,69.8516,-0.000308069,-67.8095,7.288
0.0567135,0.0135301,0.105179,0.105179,69.9411,-0.000163719,-68.7171,7.292
0.0571344,0.013952,0.105237,0.105304,69.7868,-4.07783e-05,-69.2611,7.296
0.0575554,0.0143728,0.105295,0.105259,70.022,-4.08274e-05,-69.4948,7.3
0.0579767,0.0147932,0.105353,0.105195,70.2993,-4.81275e-05,-69.7291,7.304
0.0583983,0.0152123,0.105411,0.105006,70.8631,-0.000102272,-69.9825,7.308
0.05882,0.0156328,0.105469,0.105055,70.8864,-3.73833e-05,-70.3739,7.312
0.059242,0.016057,0.105527,0.105504,69.9955,0.000158874,-70.6017,7.316
0.0596642,0.0164761,0.105585,0.105178,70.8714,-4.21791e-05,-70.3322,7.32
0.0600867,0.0169,0.105643,0.105534,70.1926,0.00011899,-70.5719,7.324
0.0605094,0.0173222,0.105701,0.10554,70.3109,6.84863e-05,-70.4033,7.328
0.0609323,0.0177472,0.105758,0.105851,69.7347,0.000162165,-70.3622,7.332
0.0613554,0.0181721,0.105816,0.106023,69.4716,0.000159046,-70.0833,7.336
0.0617788,0.0186012,0.105874,0.106579,68.3314,0.000310862,-69.8114,7.34
0.0622024,0.0190335,0.105931,0.107234,66.9639,0.00043446,-69.1537,7.344
0.0626263,0.019467,0.105989,0.107751,65.9059,0.000448186,-68.1804,7.348
0.0630503,0.0198961,0.106046,0.10754,66.508,0.000164348,-67.1695,7.352
0.0634746,0.0203252,0.106104,0.107422,66.8971,4.42796e-05,-66.8755,7.356
0.0638992,0.0207547,0.106161,0.107395,67.0804,1.38245e-05,-66.8851,7.36
0.0643239,0.0211789,0.106218,0.106804,68.5507,-0.00022855,-66.9719,7.364
0.0647489,0.0215998,0.106276,0.106092,70.3018,-0.000411706,-67.6736,7.368
0.0651741,0.0220185,0.106333,0.105466,71.8612,-0.000479009,-68.8417,7.372
0.0655996,0.0224365,0.10639,0.105042,72.9654,-0.000435862,-70.1837,7.376
0.0660253,0.0228529,0.106447,0.104614,74.08,-0.000413196,-71.42,7.38
0.0664512,0.0232674,0.106505,0.104184,75.2018,-0.00040133,-72.6022,7.384
0.0668773,0.023682,0.106562,0.103946,75.891,-0.000318392,-73.7576,7.388
0.0673037,0.0240977,0.106619,0.103928,76.0771,-0.000183853,-74.7058,7.392
0.0677302,0.024514,0.106676,0.103995,76.0708,-7.53129e-05,-75.3152,7.396
0.0681571,0.0249341,0.106733,0.104455,75.1689,0.000141909,-75.6511,7.4
0.0685841,0.0253552,0.106789,0.104825,74.4674,0.00022697,-75.4367,7.404
0.0690114,0.0257736,0.106846,0.104724,74.8403,8.55934e-05,-75.0059,7.408
0.0694389,0.0261938,0.106903,0.10486,74.6734,0.000101799,-74.9323,7.412
0.0698666,0.0266128,0.10696,0.10482,74.9062,4.06437e-05,-74.8172,7.416
0.0702945,0.0270333,0.107016,0.104951,74.7489,7.51385e-05,-74.8568,7.42
0.0707227,0.0274551,0.107073,0.105178,74.3738,0.000132341,-74.8088,7.424
0.0711511,0.0278766,0.10713,0.105265,74.315,0.000108505,-74.6155,7.428
0.0715798,0.0282985,0.107186,0.105352,74.2569,9.50649e-05,-74.4819,7.432
0.0720086,0.0287207,0.107243,0.105439,74.1992,8.7488e-05,-74.3819,7.436
0.0724377,0.0291429,0.107299,0.105487,74.2291,6.78679e-05,-74.3007,7.44
0.072867,0.0295678,0.107356,0.105821,73.607,0.000171203,-74.2689,7.444
0.0732966,0.0299955,0.107412,0.106314,72.6209,0.000292075,-73.9747,7.448
0.0737263,0.0304246,0.107468,0.106741,71.7811,0.000333086,-73.373,7.452
0.0741563,0.030852,0.107524,0.106786,71.8099,0.000203201,-72.6655,7.456
0.0745865,0.0312849,0.107581,0.107426,70.4833,0.000368568,-72.2852,7.46
0.0750169,0.0317188,0.107637,0.107896,69.5384,0.000392852,-71.4844,7.464
0.0754476,0.0321531,0.107693,0.108196,68.9802,0.000338096,-70.6195,7.468
0.0758785,0.0325888,0.107749,0.108516,68.3739,0.00031581,-69.8909,7.472
0.0763096,0.0330238,0.107805,0.108617,68.2655,0.00021585,-69.2167,7.476
0.0767409,0.0334591,0.107861,0.108712,68.1716,0.000157711,-68.794,7.48
0.0771725,0.033893,0.107917,0.108611,68.5236,4.72157e-05,-68.5174,7.484
0.0776043,0.034319,0.107973,0.107671,70.7886,-0.000349254,-68.5201,7.488
0.0780363,0.0347457,0.108029,0.107227,71.9325,-0.000371934,-69.5284,7.492
0.0784685,0.0351738,0.108084,0.107133,72.2779,-0.000244067,-70.5968,7.496
0.0789009,0.0355911,0.10814,0.105891,75.2446,-0.000632228,-71.344,7.5
0.0793336,0.0360136,0.108196,0.105777,75.6461,-0.000396903,-73.0776,7.504
0.0797665,0.036432,0.108251,0.105253,76.9839,-0.000430066,-74.2191,7.508
0.0801996,0.0368504,0.108307,0.104961,77.7938,-0.00035535,-75.4479,7.512
0.080633,0.0372685,0.108362,0.104761,78.3982,-0.000277447,-76.4905,7.516
0.0810665,0.03769,0.108418,0.105034,77.9252,-4.51023e-05,-77.3384,7.52
0.0815003,0.0381115,0.108473,0.105185,77.7273,3.5518e-05,-77.5992,7.524
0.0819343,0.0385354,0.108529,0.105538,77.0691,0.000160832,-77.6561,7.528
0.0823685,0.0389693,0.108584,0.106848,74.2266,0.000612877,-77.3952,7.532
0.082803,0.039397,0.108639,0.106884,74.2802,0.000355043,-75.9869,7.536
0.0832376,0.039821,0.108694,0.106482,75.3343,3.64873e-05,-75.2284,7.54
0.0836725,0.0402501,0.10875,0.106834,74.6696,0.000161204,-75.2755,7.544
0.0841076,0.0406836,0.108805,0.107529,73.2217,0.000367398,-75.0062,7.548
0.084543,0.0411083,0.10886,0.106917,74.7515,-4.06228e-05,-74.2131,7.552
0.0849785,0.0415377,0.108915,0.107115,74.4386,5.6363e-05,-74.4524,7.556
0.0854143,0.0419713,0.10897,0.107685,73.2737,0.000259358,-74.4463,7.56
0.0858503,0.0423994,0.109025,0.107388,74.0852,2.51868e-05,-73.9251,7.564
0.0862865,0.0428209,0.109079,0.106493,76.2616,-0.000343705,-73.9963,7.568
0.0867229,0.0432472,0.109134,0.106533,76.3105,-0.000174773,-75.0031,7.572
0.0871596,0.0436725,0.109189,0.106441,76.6632,-0.000134161,-75.5841,7.576
0.0875964,0.0440992,0.109244,0.106543,76.5723,-3.37268e-05,-76.0637,7.58
0.0880335,0.0445231,0.109298,0.106292,77.2853,-0.000118863,-76.2898,7.584
0.0884708,0.0449425,0.109353,0.105654,78.8849,-0.000321205,-76.7322,7.588
0.0889083,0.0453616,0.109408,0.105261,79.9292,-0.000335558,-77.6889,7.592
0.0893461,0.0457834,0.109462,0.10535,79.8772,-0.000150908,-78.6846,7.596
0.089784,0.0462018,0.109517,0.105016,80.7908,-0.000217604,-79.2147,7.6
0.0902222,0.0466102,0.109571,0.103716,83.9077,-0.000640343,-79.9152,7.604
0.0906606,0.0470227,0.109625,0.103455,84.6648,-0.000460136,-81.6896,7.608
0.0910992,0.0474345,0.10968,0.103234,85.3342,-0.000344325,-83.0119,7.612
0.091538,0.0478446,0.109734,0.102918,86.2182,-0.000317313,-84.044,7.616
0.0919771,0.0482579,0.109788,0.103089,85.9966,-0.000108151,-85.0103,7.62
0.0924163,0.0486707,0.109842,0.103145,86.0346,-3.75814e-05,-85.4487,7.624
0.0928558,0.0490936,0.109896,0.10429,83.5893,0.00043676,-85.7091,7.628
0.0932955,0.049504,0.10995,0.103544,85.4508,-5.5696e-05,-84.767,7.632
0.0937354,0.049921,0.110004,0.103858,84.8965,9.49548e-05,-85.0709,7.636
0.0941755,0.0503425,0.110058,0.104532,83.521,0.00032224,-84.9934,7.64
0.0946159,0.0507668,0.110112,0.105214,82.1241,0.000451534,-84.339,7.644
0.0950564,0.0511959,0.110166,0.10613,80.1879,0.000617142,-83.3546,7.648
0.0954972,0.0516309,0.11022,0.107291,77.6859,0.000807293,-81.9472,7.652
0.0959382,0.0520672,0.110274,0.10809,76.0041,0.000767915,-80.0533,7.656
0.0963794,0.0525091,0.110327,0.109148,73.7261,0.000849667,-78.2537,7.66
0.0968208,0.0529541,0.110381,0.110082,71.7261,0.00084521,-76.2414,7.664
0.0972625,0.0533936,0.110435,0.109986,72.0681,0.000431286,-74.2346,7.668
0.0977043,0.0538358,0.110488,0.11024,71.6132,0.000341136,-73.2717,7.672
0.0981464,0.0542791,0.110542,0.110496,71.1516,0.000291976,-72.5346,7.676
0.0985886,0.0547289,0.110595,0.111368,69.2841,0.000510771,-71.9199,7.68
0.0990311,0.0551718,0.110649,0.111084,70.0472,0.000170415,-70.7485,7.684
0.0994738,0.0556082,0.110702,0.110197,72.189,-0.000259937,-70.4368,7.688
0.0999167,0.0560483,0.110755,0.110127,72.474,-0.000172571,-71.2155,7.692
0.10036,0.0564868,0.110808,0.109896,73.1261,-0.000188266,-71.7748,7.696
0.100803,0.0569235,0.110862,0.109576,73.9837,-0.000232669,-72.3754,7.7
0.101247,0.0573626,0.110915,0.109666,73.9055,-9.29678e-05,-73.0902,7.704
0.101691,0.0578041,0.110968,0.109985,73.3059,7.5961e-05,-73.4526,7.708
0.102134,0.0582412,0.111021,0.109664,74.1668,-8.64496e-05,-73.3874,7.712
0.102579,0.0586716,0.111074,0.108756,76.368,-0.000411142,-73.7338,7.716
0.103023,0.0591077,0.111127,0.108865,76.2528,-0.000184549,-74.9045,7.72
0.103468,0.0595433,0.11118,0.108888,76.3361,-9.35084e-05,-75.5038,7.724
0.103913,0.0599835,0.111232,0.109399,75.3035,0.000152606,-75.8737,7.728
0.104358,0.0604347,0.111285,0.110912,71.9838,0.000689609,-75.6203,7.732
0.104803,0.0608676,0.111338,0.109718,74.8308,-9.43958e-05,-74.0041,7.736
0.105248,0.0613108,0.111391,0.110206,73.847,0.000142761,-74.3715,7.74
0.105694,0.0617576,0.111443,0.110861,72.4793,0.000341253,-74.1384,7.744
0.10614,0.0622067,0.111496,0.111494,71.1589,0.000442555,-73.401,7.748
0.106586,0.0626531,0.111548,0.111538,71.1768,0.000263606,-72.4045,7.752
0.107032,0.0631033,0.111601,0.111985,70.2762,0.00032515,-71.8589,7.756
0.107479,0.0635652,0.111653,0.113539,66.8481,0.000801803,-71.1555,7.76
0.107925,0.0640167,0.111706,0.11325,67.6132,0.000330051,-69.2411,7.764
0.108372,0.0644524,0.111758,0.111324,72.117,-0.000586828,-68.5176,7.768
0.108819,0.0648981,0.11181,0.111367,72.14,-0.000308761,-70.1173,7.772
0.109267,0.065342,0.111862,0.111199,72.6446,-0.000238696,-71.0163,7.776
0.109714,0.0657891,0.111914,0.111451,72.1919,-3.17746e-05,-71.74,7.78
0.110162,0.0662203,0.111967,0.109825,76.0227,-0.000667714,-71.9408,7.784
0.11061,0.0666591,0.112019,0.109767,76.2885,-0.000394407,-73.755,7.788
0.111058,0.0670944,0.112071,0.10935,77.3714,-0.000385641,-74.881,7.792
0.111507,0.0675287,0.112122,0.109004,78.2976,-0.000352808,-75.9878,7.796
0.111955,0.0679633,0.112174,0.10885,78.7873,-0.000257635,-77.0144,7.8
0.112404,0.0683989,0.112226,0.108879,78.8591,-0.00013132,-77.8024,7.804
0.112853,0.0688353,0.112278,0.108972,78.7857,-3.56957e-05,-78.272,7.808
0.113302,0.069281,0.11233,0.110061,76.4414,0.000415308,-78.5003,7.812
0.113752,0.0697056,0.112381,0.108323,80.537,-0.000463854,-77.5853,7.816
0.114201,0.0701426,0.112433,0.10874,79.7292,-9.09899e-05,-78.8972,7.82
0.114651,0.0705797,0.112485,0.108972,79.3417,4.20649e-05,-79.267,7.824
0.115101,0.0710188,0.112536,0.109331,78.6622,0.000166919,-79.3002,7.828
0.115551,0.07146,0.112588,0.109761,77.8191,0.000264581,-79.0166,7.832
0.116002,0.0719026,0.112639,0.110153,77.059,0.000303858,-78.4844,7.836
0.116453,0.0723476,0.11269,0.11064,76.0812,0.000363407,-77.8509,7.84
0.116903,0.072797,0.112742,0.111409,74.4553,0.000509546,-77.0644,7.844
0.117355,0.0732458,0.112793,0.11176,73.7801,0.000423301,-75.9048,7.848
0.117806,0.0736946,0.112844,0.111955,73.4585,0.000313067,-74.9605,7.852
0.118257,0.0741486,0.112895,0.112639,72.0195,0.000447447,-74.293,7.856
0.118709,0.0745936,0.112946,0.112021,73.5474,1.44915e-06,-73.2825,7.86
0.119161,0.0750393,0.112997,0.111754,74.2776,-0.000105792,-73.4003,7.864
0.119613,0.0754819,0.113048,0.111261,75.5276,-0.00025614,-73.7902,7.868
0.120065,0.0759237,0.113099,0.11091,76.4557,-0.000282647,-74.5624,7.872
0.120518,0.0763674,0.11315,0.110906,76.5923,-0.000158249,-75.4038,7.876
0.12097,0.0768079,0.113201,0.110559,77.5144,-0.000226742,-75.932,7.88
0.121423,0.0772518,0.113252,0.11075,77.211,-4.95971e-05,-76.6353,7.884
0.121876,0.0777006,0.113302,0.111394,75.8739,0.000229768,-76.8912,7.888
0.12233,0.0781477,0.113353,0.111559,75.6234,0.000193858,-76.439,7.892
0.122783,0.0786058,0.113404,0.11288,72.7371,0.000635668,-76.0765,7.896
0.123237,0.0790553,0.113454,0.112654,73.3712,0.000262726,-74.5923,7.9
0.123691,0.0795034,0.113505,0.112374,74.1281,3.43252e-05,-74.0496,7.904
0.124145,0.0799546,0.113555,0.112565,73.8155,9.51972e-05,-74.0845,7.908
0.124599,0.0804027,0.113605,0.112325,74.4833,-4.29657e-05,-73.9649,7.912
0.125054,0.0808553,0.113656,0.112691,73.771,0.000122423,-74.1953,7.916
0.125509,0.0813023,0.113706,0.11228,74.8291,-9.63067e-05,-74.0067,7.92
0.125964,0.0817477,0.113756,0.11186,75.9112,-0.00022154,-74.3722,7.924
0.126419,0.0821858,0.113806,0.11082,78.4095,-0.000538772,-75.0562,7.928
0.126874,0.0826377,0.113857,0.111778,76.3568,8.37234e-05,-76.5466,7.932
0.127329,0.0830723,0.113907,0.110391,79.6492,-0.000508165,-76.4622,7.936
0.127785,0.0835152,0.113957,0.110542,79.4418,-0.000222078,-77.8787,7.94
0.128241,0.0839571,0.114007,0.11051,79.6491,-0.000135961,-78.5734,7.944
0.128697,0.08441,0.114056,0.111721,77.022,0.000408661,-79.0515,7.948
0.129154,0.084854,0.114106,0.111396,77.8926,9.6942e-05,-78.1495,7.952
0.12961,0.0852907,0.114156,0.110409,80.2751,-0.000340758,-78.0353,7.956
0.130067,0.0857367,0.114206,0.110897,79.2983,5.8986e-06,-79.0308,7.96
0.130524,0.0861893,0.114255,0.111898,77.1494,0.000403368,-79.1497,7.964
0.130981,0.0866315,0.114305,0.111302,78.6367,-1.41211e-05,-78.2607,7.968
0.131438,0.0870803,0.114355,0.1117,77.8596,0.000151455,-78.4278,7.972
0.131896,0.0875316,0.114404,0.11219,76.8711,0.000280089,-78.1753,7.976
0.132353,0.0879862,0.114454,0.112846,75.5006,0.00041796,-77.5956,7.98
0.132811,0.0884388,0.114503,0.112981,75.317,0.000285856,-76.6645,7.984
0.133269,0.0888917,0.114552,0.113094,75.1812,0.000203967,-76.0656,7.988
0.133728,0.0893461,0.114602,0.11331,74.809,0.000199801,-75.6725,7.992
0.134186,0.089807,0.114651,0.114159,72.9907,0.00045069,-75.2887,7.996
0.134645,0.0902582,0.1147,0.113556,74.4812,9.31206e-06,-74.2674,8
0.135104,0.0907042,0.114749,0.112646,76.6783,-0.000358999,-74.3624,8.004
0.135563,0.0911585,0.114798,0.113061,75.8557,-3.33719e-05,-75.3917,8.008
0.136022,0.0916108,0.114847,0.113061,75.9773,-1.83753e-05,-75.5979,8.012
0.136482,0.0920623,0.114896,0.112985,76.2747,-4.08161e-05,-75.7665,8.016
0.136941,0.0925166,0.114945,0.113249,75.7944,8.31167e-05,-75.9924,8.02
0.137401,0.0929734,0.114994,0.113665,74.9677,0.000212396,-75.9044,8.024
0.137861,0.0934388,0.115043,0.114856,72.3704,0.000594082,-75.4881,8.028
0.138322,0.0939003,0.115092,0.115095,71.9365,0.000425691,-74.1024,8.032
0.138782,0.0943595,0.11514,0.114959,72.3569,0.000182185,-73.1398,8.036
0.139243,0.0948097,0.115189,0.113886,74.918,-0.000328048,-72.7918,8.04
0.139704,0.0952623,0.115237,0.113558,75.7845,-0.00031328,-73.7368,8.044
0.140165,0.0957263,0.115286,0.114643,73.4304,0.000259696,-74.6469,8.048
0.140626,0.0961757,0.115334,0.113633,75.8484,-0.000259439,-74.1062,8.052
0.141087,0.0966328,0.115383,0.113917,75.3222,-3.07286e-05,-74.8805,8.056
0.141549,0.097084,0.115431,0.113422,76.571,-0.000215012,-75.0768,8.06
0.142011,0.0975439,0.11548,0.114106,75.1314,0.000154322,-75.7409,8.064
0.142473,0.097992,0.115528,0.113182,77.36,-0.000284055,-75.47,8.068
0.142935,0.0984477,0.115576,0.113512,76.7299,-2.55567e-05,-76.31,8.072
0.143397,0.0989058,0.115624,0.113965,75.8201,0.000166722,-76.4966,8.076
0.14386,0.0993625,0.115672,0.114063,75.7168,0.000131736,-76.1959,8.08
